Gen,hypercube0,hypercube1,hypercube2,hypercube3
988,2.79E-09,1.91E-09,2.00E-09,4.75E-09
989,2.79E-09,1.91E-09,2.00E-09,4.75E-09
990,2.79E-09,1.91E-09,2.00E-09,4.75E-09
991,2.79E-09,1.91E-09,2.00E-09,4.75E-09
992,2.79E-09,1.91E-09,2.00E-09,4.75E-09
993,2.79E-09,1.91E-09,2.00E-09,4.75E-09
994,2.79E-09,1.91E-09,2.00E-09,4.75E-09
995,2.79E-09,1.91E-09,2.00E-09,4.75E-09
996,2.79E-09,1.91E-09,2.00E-09,4.75E-09
997,2.79E-09,1.91E-09,2.00E-09,4.75E-09
998,2.79E-09,1.91E-09,2.00E-09,4.75E-09
999,2.79E-09,1.91E-09,2.00E-09,4.75E-09
1000,2.79E-09,1.91E-09,2.00E-09,4.75E-09
1001,2.79E-09,1.91E-09,2.00E-09,4.75E-09
1002,2.79E-09,1.91E-09,2.00E-09,4.75E-09
1003,2.79E-09,1.91E-09,2.00E-09,4.75E-09
1004,2.79E-09,1.91E-09,2.00E-09,4.75E-09
1005,2.79E-09,1.91E-09,2.00E-09,4.75E-09
1006,2.79E-09,1.91E-09,2.00E-09,4.75E-09
1007,2.79E-09,1.91E-09,2.00E-09,4.75E-09
1008,2.79E-09,1.91E-09,2.00E-09,4.75E-09
1009,2.79E-09,1.91E-09,2.00E-09,4.75E-09
1010,2.79E-09,1.91E-09,2.00E-09,4.75E-09
1011,2.79E-09,1.91E-09,2.00E-09,4.75E-09
1012,2.79E-09,1.91E-09,2.00E-09,4.53E-09
1013,2.79E-09,1.91E-09,2.00E-09,4.53E-09
1014,2.79E-09,1.91E-09,2.00E-09,4.53E-09
1015,2.79E-09,1.91E-09,2.00E-09,4.53E-09
1016,2.79E-09,1.91E-09,2.00E-09,4.53E-09
1017,2.79E-09,1.91E-09,2.00E-09,4.53E-09
1018,2.79E-09,1.91E-09,2.00E-09,4.53E-09
1019,2.79E-09,1.91E-09,2.00E-09,4.53E-09
1020,2.79E-09,1.91E-09,2.00E-09,4.53E-09
1021,2.79E-09,1.91E-09,2.00E-09,4.53E-09
1022,2.79E-09,1.91E-09,2.00E-09,4.53E-09
1023,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1024,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1025,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1026,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1027,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1028,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1029,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1030,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1031,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1032,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1033,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1034,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1035,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1036,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1037,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1038,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1039,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1040,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1041,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1042,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1043,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1044,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1045,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1046,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1047,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1048,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1049,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1050,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1051,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1052,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1053,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1054,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1055,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1056,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1057,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1058,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1059,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1060,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1061,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1062,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1063,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1064,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1065,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1066,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1067,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1068,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1069,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1070,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1071,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1072,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1073,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1074,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1075,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1076,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1077,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1078,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1079,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1080,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1081,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1082,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1083,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1084,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1085,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1086,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1087,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1088,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1089,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1090,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1091,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1092,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1093,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1094,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1095,2.79E-09,1.91E-09,2.00E-09,4.27E-09
1096,2.79E-09,1.91E-09,1.98E-09,4.27E-09
1097,2.79E-09,1.91E-09,1.98E-09,4.27E-09
1098,2.79E-09,1.91E-09,1.98E-09,4.27E-09
1099,2.79E-09,1.91E-09,1.98E-09,4.27E-09
1100,2.79E-09,1.91E-09,1.98E-09,4.27E-09
1101,2.79E-09,1.91E-09,1.98E-09,4.27E-09
1102,2.79E-09,1.91E-09,1.98E-09,4.27E-09
1103,2.79E-09,1.91E-09,1.98E-09,4.27E-09
1104,2.79E-09,1.91E-09,1.98E-09,4.27E-09
1105,2.79E-09,1.91E-09,1.98E-09,4.27E-09
1106,2.79E-09,1.91E-09,1.98E-09,4.27E-09
1107,2.79E-09,1.91E-09,1.98E-09,4.27E-09
1108,2.79E-09,1.91E-09,1.98E-09,4.27E-09
1109,2.79E-09,1.91E-09,1.98E-09,4.27E-09
1110,2.79E-09,1.91E-09,1.98E-09,4.27E-09
1111,2.79E-09,1.91E-09,1.98E-09,4.27E-09
1112,2.79E-09,1.91E-09,1.98E-09,4.27E-09
1113,2.79E-09,1.91E-09,1.98E-09,4.27E-09
1114,2.79E-09,1.91E-09,1.98E-09,4.27E-09
1115,2.79E-09,1.91E-09,1.98E-09,4.27E-09
1116,2.79E-09,1.91E-09,1.98E-09,4.27E-09
1117,2.79E-09,1.91E-09,1.98E-09,4.27E-09
1118,2.79E-09,1.91E-09,1.98E-09,4.27E-09
1119,2.79E-09,1.91E-09,1.98E-09,4.27E-09
1120,2.79E-09,1.91E-09,1.98E-09,4.27E-09
1121,2.79E-09,1.91E-09,1.98E-09,4.27E-09
1122,2.79E-09,1.91E-09,1.98E-09,4.27E-09
1123,2.79E-09,1.91E-09,1.98E-09,4.27E-09
1124,2.79E-09,1.91E-09,1.98E-09,4.27E-09
1125,2.79E-09,1.91E-09,1.98E-09,4.27E-09
1126,2.79E-09,1.91E-09,1.98E-09,4.27E-09
1127,2.79E-09,1.91E-09,1.98E-09,4.27E-09
1128,2.79E-09,1.91E-09,1.96E-09,4.27E-09
1129,2.79E-09,1.91E-09,1.96E-09,4.27E-09
1130,2.79E-09,1.91E-09,1.96E-09,4.27E-09
1131,2.79E-09,1.91E-09,1.96E-09,4.27E-09
1132,2.79E-09,1.91E-09,1.96E-09,4.27E-09
1133,2.79E-09,1.91E-09,1.96E-09,4.27E-09
1134,2.79E-09,1.91E-09,1.96E-09,4.27E-09
1135,2.79E-09,1.91E-09,1.96E-09,4.27E-09
1136,2.79E-09,1.91E-09,1.96E-09,4.27E-09
1137,2.79E-09,1.91E-09,1.96E-09,4.27E-09
1138,2.79E-09,1.91E-09,1.96E-09,4.27E-09
1139,2.79E-09,1.91E-09,1.96E-09,4.27E-09
1140,2.79E-09,1.91E-09,1.96E-09,4.27E-09
1141,2.79E-09,1.91E-09,1.96E-09,4.27E-09
1142,2.79E-09,1.91E-09,1.96E-09,4.27E-09
1143,2.79E-09,1.91E-09,1.96E-09,4.27E-09
1144,2.79E-09,1.91E-09,1.96E-09,4.27E-09
1145,2.79E-09,1.91E-09,1.96E-09,4.27E-09
1146,2.79E-09,1.91E-09,1.96E-09,4.27E-09
1147,2.79E-09,1.91E-09,1.96E-09,4.27E-09
1148,2.79E-09,1.91E-09,1.96E-09,4.27E-09
1149,2.79E-09,1.91E-09,1.96E-09,4.27E-09
1150,2.79E-09,1.91E-09,1.96E-09,4.27E-09
1151,2.79E-09,1.91E-09,1.96E-09,4.27E-09
1152,2.79E-09,1.91E-09,1.96E-09,4.27E-09
1153,2.79E-09,1.91E-09,1.96E-09,4.27E-09
1154,2.79E-09,1.91E-09,1.96E-09,4.27E-09
1155,2.79E-09,1.91E-09,1.96E-09,4.27E-09
1156,2.79E-09,1.91E-09,1.96E-09,4.27E-09
1157,2.79E-09,1.91E-09,1.96E-09,4.27E-09
1158,2.79E-09,1.91E-09,1.96E-09,4.27E-09
1159,2.79E-09,1.91E-09,1.96E-09,4.27E-09
1160,2.79E-09,1.91E-09,1.96E-09,4.27E-09
1161,2.79E-09,1.91E-09,1.96E-09,4.27E-09
1162,2.79E-09,1.91E-09,1.96E-09,4.27E-09
1163,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1164,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1165,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1166,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1167,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1168,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1169,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1170,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1171,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1172,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1173,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1174,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1175,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1176,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1177,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1178,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1179,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1180,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1181,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1182,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1183,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1184,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1185,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1186,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1187,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1188,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1189,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1190,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1191,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1192,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1193,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1194,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1195,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1196,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1197,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1198,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1199,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1200,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1201,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1202,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1203,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1204,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1205,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1206,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1207,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1208,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1209,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1210,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1211,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1212,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1213,2.79E-09,1.91E-09,1.96E-09,8.46E-10
1214,2.79E-09,1.09E-09,1.96E-09,8.46E-10
1215,2.79E-09,1.09E-09,1.96E-09,8.46E-10
1216,2.79E-09,1.09E-09,1.96E-09,8.46E-10
1217,2.79E-09,1.09E-09,1.96E-09,8.46E-10
1218,2.79E-09,1.09E-09,1.96E-09,8.46E-10
1219,2.79E-09,1.09E-09,1.96E-09,8.46E-10
1220,2.79E-09,1.09E-09,1.96E-09,8.46E-10
1221,2.79E-09,1.09E-09,1.96E-09,8.46E-10
1222,2.79E-09,1.09E-09,1.96E-09,8.46E-10
1223,2.79E-09,1.09E-09,1.96E-09,8.46E-10
1224,2.79E-09,1.09E-09,1.96E-09,8.46E-10
1225,2.79E-09,1.09E-09,1.96E-09,8.46E-10
1226,2.79E-09,1.09E-09,1.96E-09,8.46E-10
1227,2.79E-09,1.09E-09,1.96E-09,8.46E-10
1228,2.79E-09,1.09E-09,1.96E-09,8.46E-10
1229,2.79E-09,1.09E-09,1.96E-09,8.46E-10
1230,2.79E-09,1.09E-09,1.96E-09,8.45E-10
1231,2.79E-09,1.09E-09,1.96E-09,8.45E-10
1232,2.79E-09,1.09E-09,1.96E-09,8.45E-10
1233,2.79E-09,1.09E-09,1.96E-09,8.45E-10
1234,2.79E-09,1.09E-09,1.96E-09,8.45E-10
1235,2.79E-09,1.09E-09,1.96E-09,8.45E-10
1236,2.79E-09,1.09E-09,1.96E-09,8.45E-10
1237,2.79E-09,1.09E-09,1.96E-09,8.45E-10
1238,2.79E-09,1.09E-09,1.96E-09,8.45E-10
1239,2.79E-09,1.09E-09,1.96E-09,8.45E-10
1240,2.79E-09,1.09E-09,1.96E-09,8.45E-10
1241,2.79E-09,1.09E-09,1.96E-09,8.45E-10
1242,2.79E-09,1.09E-09,1.96E-09,8.45E-10
1243,2.79E-09,1.09E-09,1.96E-09,8.45E-10
1244,2.79E-09,1.09E-09,1.96E-09,8.45E-10
1245,2.79E-09,1.09E-09,1.96E-09,8.45E-10
1246,2.79E-09,1.09E-09,1.96E-09,8.45E-10
1247,2.79E-09,1.09E-09,1.96E-09,8.45E-10
1248,2.79E-09,1.09E-09,1.96E-09,8.45E-10
1249,2.79E-09,1.09E-09,1.96E-09,8.45E-10
1250,2.79E-09,1.09E-09,1.96E-09,8.45E-10
1251,2.79E-09,1.09E-09,1.96E-09,8.45E-10
1252,2.79E-09,1.09E-09,1.96E-09,8.45E-10
1253,2.79E-09,1.09E-09,1.96E-09,8.45E-10
1254,2.79E-09,1.09E-09,1.96E-09,8.45E-10
1255,2.79E-09,1.09E-09,1.96E-09,8.45E-10
1256,2.79E-09,1.09E-09,1.96E-09,8.45E-10
1257,2.79E-09,1.09E-09,1.96E-09,8.45E-10
1258,2.79E-09,1.09E-09,1.96E-09,8.45E-10
1259,2.79E-09,1.09E-09,1.96E-09,8.45E-10
1260,2.79E-09,1.09E-09,1.96E-09,8.45E-10
1261,2.79E-09,1.09E-09,1.96E-09,8.45E-10
1262,2.79E-09,1.09E-09,1.96E-09,8.45E-10
1263,2.79E-09,1.09E-09,1.96E-09,8.45E-10
1264,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1265,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1266,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1267,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1268,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1269,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1270,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1271,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1272,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1273,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1274,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1275,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1276,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1277,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1278,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1279,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1280,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1281,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1282,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1283,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1284,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1285,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1286,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1287,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1288,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1289,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1290,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1291,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1292,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1293,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1294,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1295,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1296,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1297,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1298,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1299,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1300,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1301,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1302,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1303,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1304,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1305,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1306,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1307,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1308,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1309,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1310,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1311,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1312,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1313,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1314,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1315,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1316,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1317,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1318,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1319,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1320,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1321,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1322,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1323,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1324,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1325,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1326,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1327,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1328,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1329,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1330,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1331,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1332,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1333,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1334,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1335,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1336,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1337,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1338,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1339,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1340,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1341,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1342,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1343,2.77E-09,1.09E-09,1.96E-09,8.45E-10
1344,2.77E-09,1.09E-09,2.79E-10,8.45E-10
1345,2.77E-09,1.09E-09,2.79E-10,8.45E-10
1346,2.77E-09,1.09E-09,2.79E-10,8.45E-10
1347,2.77E-09,1.09E-09,2.79E-10,8.45E-10
1348,2.77E-09,1.09E-09,2.79E-10,8.45E-10
1349,2.77E-09,1.09E-09,2.79E-10,8.45E-10
1350,2.77E-09,1.09E-09,2.79E-10,8.45E-10
1351,2.77E-09,1.09E-09,2.79E-10,8.45E-10
1352,2.77E-09,1.09E-09,2.79E-10,8.45E-10
1353,2.77E-09,1.09E-09,2.79E-10,8.45E-10
1354,2.77E-09,1.09E-09,2.79E-10,8.45E-10
1355,2.77E-09,1.09E-09,2.79E-10,8.45E-10
1356,2.77E-09,1.09E-09,2.79E-10,8.45E-10
1357,2.77E-09,1.09E-09,2.79E-10,8.45E-10
1358,2.77E-09,1.09E-09,2.79E-10,8.45E-10
1359,2.77E-09,1.09E-09,2.79E-10,8.45E-10
1360,2.77E-09,1.09E-09,2.79E-10,8.45E-10
1361,2.77E-09,1.09E-09,2.79E-10,8.45E-10
1362,2.77E-09,1.09E-09,2.79E-10,8.45E-10
1363,2.77E-09,1.09E-09,2.79E-10,8.45E-10
1364,2.77E-09,1.09E-09,2.68E-10,8.45E-10
1365,2.77E-09,1.09E-09,2.79E-10,8.45E-10
1366,2.77E-09,1.09E-09,2.68E-10,8.45E-10
1367,2.77E-09,1.09E-09,2.68E-10,8.45E-10
1368,2.77E-09,1.09E-09,2.68E-10,8.45E-10
1369,2.77E-09,1.09E-09,2.68E-10,8.45E-10
1370,2.77E-09,1.09E-09,2.68E-10,8.45E-10
1371,2.77E-09,1.09E-09,2.68E-10,8.45E-10
1372,2.77E-09,1.09E-09,2.68E-10,8.45E-10
1373,2.77E-09,1.09E-09,2.68E-10,8.45E-10
1374,2.77E-09,1.09E-09,2.68E-10,8.45E-10
1375,2.77E-09,1.09E-09,2.68E-10,8.45E-10
1376,2.77E-09,1.09E-09,2.68E-10,8.45E-10
1377,2.77E-09,1.09E-09,2.68E-10,8.45E-10
1378,2.77E-09,1.09E-09,2.68E-10,8.45E-10
1379,2.77E-09,1.09E-09,2.68E-10,8.45E-10
1380,2.77E-09,1.09E-09,2.68E-10,8.45E-10
1381,2.77E-09,1.09E-09,2.68E-10,8.45E-10
1382,2.77E-09,1.09E-09,2.68E-10,8.45E-10
1383,2.77E-09,1.09E-09,2.68E-10,8.45E-10
1384,2.77E-09,1.09E-09,2.68E-10,8.45E-10
1385,2.77E-09,1.09E-09,2.68E-10,8.45E-10
1386,2.77E-09,1.09E-09,2.68E-10,8.45E-10
1387,2.77E-09,1.09E-09,2.68E-10,8.45E-10
1388,2.77E-09,1.09E-09,2.68E-10,8.45E-10
1389,2.77E-09,1.09E-09,2.68E-10,8.45E-10
1390,2.77E-09,1.09E-09,2.68E-10,8.45E-10
1391,2.77E-09,1.09E-09,2.68E-10,8.45E-10
1392,2.77E-09,1.09E-09,2.68E-10,8.45E-10
1393,2.77E-09,1.09E-09,2.68E-10,8.45E-10
1394,2.77E-09,1.09E-09,2.68E-10,8.45E-10
1395,2.77E-09,1.09E-09,2.68E-10,8.45E-10
1396,2.77E-09,1.09E-09,2.68E-10,8.45E-10
1397,2.77E-09,1.09E-09,2.68E-10,8.45E-10
1398,2.77E-09,1.09E-09,2.68E-10,8.45E-10
1399,2.77E-09,1.09E-09,2.68E-10,8.45E-10
1400,2.77E-09,1.09E-09,2.68E-10,8.45E-10
1401,2.77E-09,1.09E-09,2.68E-10,8.45E-10
1402,2.77E-09,7.39E-10,2.68E-10,8.45E-10
1403,2.77E-09,1.09E-09,2.68E-10,8.45E-10
1404,2.77E-09,7.39E-10,2.68E-10,8.45E-10
1405,2.77E-09,7.39E-10,2.68E-10,8.45E-10
1406,2.77E-09,7.39E-10,2.68E-10,8.45E-10
1407,2.77E-09,7.39E-10,2.68E-10,8.45E-10
1408,2.77E-09,7.39E-10,2.68E-10,8.45E-10
1409,2.77E-09,7.39E-10,2.68E-10,8.45E-10
1410,2.77E-09,7.39E-10,2.68E-10,8.45E-10
1411,2.77E-09,7.39E-10,2.68E-10,8.45E-10
1412,2.77E-09,7.39E-10,2.68E-10,8.45E-10
1413,2.77E-09,7.39E-10,2.68E-10,8.45E-10
1414,2.77E-09,7.39E-10,2.68E-10,8.45E-10
1415,2.77E-09,7.39E-10,2.68E-10,8.45E-10
1416,2.77E-09,7.39E-10,2.68E-10,8.45E-10
1417,2.77E-09,7.39E-10,2.68E-10,8.45E-10
1418,2.77E-09,7.39E-10,2.68E-10,8.45E-10
1419,2.77E-09,7.39E-10,2.68E-10,8.45E-10
1420,2.77E-09,7.39E-10,2.68E-10,8.45E-10
1421,2.77E-09,7.39E-10,2.68E-10,8.45E-10
1422,2.77E-09,7.39E-10,1.27E-10,8.45E-10
1423,2.77E-09,7.39E-10,1.27E-10,8.45E-10
1424,2.77E-09,7.39E-10,1.27E-10,8.45E-10
1425,2.77E-09,7.39E-10,1.27E-10,8.45E-10
1426,2.77E-09,7.39E-10,1.27E-10,8.45E-10
1427,2.77E-09,7.39E-10,1.27E-10,8.45E-10
1428,2.77E-09,7.39E-10,1.27E-10,8.45E-10
1429,2.77E-09,7.39E-10,1.27E-10,8.45E-10
1430,2.77E-09,7.39E-10,1.27E-10,8.45E-10
1431,2.77E-09,7.39E-10,1.27E-10,8.45E-10
1432,2.77E-09,7.39E-10,1.27E-10,8.45E-10
1433,2.77E-09,7.39E-10,1.27E-10,8.45E-10
1434,2.77E-09,7.39E-10,1.27E-10,8.45E-10
1435,2.77E-09,7.39E-10,1.27E-10,8.45E-10
1436,2.77E-09,7.39E-10,1.27E-10,8.45E-10
1437,2.77E-09,7.39E-10,1.27E-10,8.45E-10
1438,2.77E-09,7.39E-10,1.27E-10,8.45E-10
